,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1064,Glamorous,0.81,0.755,0,-6.408,1,0.201,0.288,0.0,0.0857,0.623,130.99,audio_features,4KTtYhxFtFL7mBwnjkKfLm,spotify:track:4KTtYhxFtFL7mBwnjkKfLm,https://api.spotify.com/v1/tracks/4KTtYhxFtFL7mBwnjkKfLm,https://api.spotify.com/v1/audio-analysis/4KTtYhxFtFL7mBwnjkKfLm,246573,4
1065,She Will Be Loved - Radio Mix,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,audio_features,4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,259453,4
1066,Blurred Lines,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,audio_features,0n4bITAu0Y0nigrz3MFJMb,spotify:track:0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,263827,4
1067,Where Is The Love?,0.834,0.696,5,-3.224,1,0.197,0.11,0.0,0.13,0.804,94.09,audio_features,3CNqo3gYrfexdrtjFmC9he,spotify:track:3CNqo3gYrfexdrtjFmC9he,https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he,https://api.spotify.com/v1/audio-analysis/3CNqo3gYrfexdrtjFmC9he,272533,4
1068,Crazy In Love (feat. Jay-Z),0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4
1069,When I Was Your Man,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
1070,Dark Horse,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,audio_features,5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672,4
1071,Diamonds,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,1z9kQ14XBSN0r2v6fx4IdG,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/tracks/1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/audio-analysis/1z9kQ14XBSN0r2v6fx4IdG,225147,4
1072,Make Me... (feat. G-Eazy),0.701,0.7,7,-6.672,0,0.0925,0.146,0.0,0.206,0.592,122.984,audio_features,0nUGa8WQpQqg2vzJUprEo5,spotify:track:0nUGa8WQpQqg2vzJUprEo5,https://api.spotify.com/v1/tracks/0nUGa8WQpQqg2vzJUprEo5,https://api.spotify.com/v1/audio-analysis/0nUGa8WQpQqg2vzJUprEo5,230960,4
1073,Get You The Moon (feat. Snøw),0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,4ZLzoOkj0MPWrTLvooIuaa,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/tracks/4ZLzoOkj0MPWrTLvooIuaa,https://api.spotify.com/v1/audio-analysis/4ZLzoOkj0MPWrTLvooIuaa,179080,4
1074,You Are My Sister,0.429,0.325,8,-11.51,1,0.0368,0.894,3.75e-05,0.115,0.204,80.357,audio_features,2KCthZchqGlyqIMwmCJ4Fp,spotify:track:2KCthZchqGlyqIMwmCJ4Fp,https://api.spotify.com/v1/tracks/2KCthZchqGlyqIMwmCJ4Fp,https://api.spotify.com/v1/audio-analysis/2KCthZchqGlyqIMwmCJ4Fp,239520,4
1075,"Read All About It, Pt. III",0.634,0.44,2,-7.186,1,0.025,0.82,4.08e-06,0.0926,0.337,98.047,audio_features,0FRcdft6ABgbT1fX6smwkm,spotify:track:0FRcdft6ABgbT1fX6smwkm,https://api.spotify.com/v1/tracks/0FRcdft6ABgbT1fX6smwkm,https://api.spotify.com/v1/audio-analysis/0FRcdft6ABgbT1fX6smwkm,285242,4
1076,The One I Love,0.644,0.468,2,-11.824,1,0.0953,0.517,0.0,0.162,0.959,159.498,audio_features,0RbaD2rw0HmpfflXFH9DKu,spotify:track:0RbaD2rw0HmpfflXFH9DKu,https://api.spotify.com/v1/tracks/0RbaD2rw0HmpfflXFH9DKu,https://api.spotify.com/v1/audio-analysis/0RbaD2rw0HmpfflXFH9DKu,150520,4
1077,Can't Help Falling In Love,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3
1078,Dance While You Can,0.735,0.762,6,-8.309,1,0.0777,0.00411,0.721,0.111,0.919,140.028,audio_features,4nWSHG2bYUBxDSHn8Enz6a,spotify:track:4nWSHG2bYUBxDSHn8Enz6a,https://api.spotify.com/v1/tracks/4nWSHG2bYUBxDSHn8Enz6a,https://api.spotify.com/v1/audio-analysis/4nWSHG2bYUBxDSHn8Enz6a,247714,4
1079,Puppets,0.91,0.476,8,-10.298,1,0.53,0.0681,0.0,0.572,0.787,125.182,audio_features,3psL1Ps4lGyLBwu8m0e9bF,spotify:track:3psL1Ps4lGyLBwu8m0e9bF,https://api.spotify.com/v1/tracks/3psL1Ps4lGyLBwu8m0e9bF,https://api.spotify.com/v1/audio-analysis/3psL1Ps4lGyLBwu8m0e9bF,138292,3
1080,Lajoon,0.336,0.347,6,-16.941,1,0.0508,0.893,0.921,0.108,0.0414,139.581,audio_features,5urRWoMh7s54lgsvlURmgc,spotify:track:5urRWoMh7s54lgsvlURmgc,https://api.spotify.com/v1/tracks/5urRWoMh7s54lgsvlURmgc,https://api.spotify.com/v1/audio-analysis/5urRWoMh7s54lgsvlURmgc,115208,5
1081,Adam,0.52,0.775,0,-5.803,1,0.0348,0.034,0.0,0.364,0.382,136.028,audio_features,6xpDh0dXrkVp0Po1qrHUd8,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/tracks/6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/audio-analysis/6xpDh0dXrkVp0Po1qrHUd8,249627,4
1082,On an Island,0.453,0.382,0,-11.882,1,0.0295,0.525,0.00452,0.116,0.18,123.014,audio_features,2kFvEGeKe2FmuQPZQkJjdS,spotify:track:2kFvEGeKe2FmuQPZQkJjdS,https://api.spotify.com/v1/tracks/2kFvEGeKe2FmuQPZQkJjdS,https://api.spotify.com/v1/audio-analysis/2kFvEGeKe2FmuQPZQkJjdS,407107,3
1083,History of the Moon,0.388,0.286,5,-17.728,1,0.0345,0.957,0.781,0.0812,0.432,180.048,audio_features,4LJxVf5mDQPOCoQawpb3Qf,spotify:track:4LJxVf5mDQPOCoQawpb3Qf,https://api.spotify.com/v1/tracks/4LJxVf5mDQPOCoQawpb3Qf,https://api.spotify.com/v1/audio-analysis/4LJxVf5mDQPOCoQawpb3Qf,295813,3
1084,Words Underlined,0.472,0.31,0,-12.791,1,0.0261,0.749,0.398,0.108,0.157,86.639,audio_features,7kMHo69GYATewM6U8naWnh,spotify:track:7kMHo69GYATewM6U8naWnh,https://api.spotify.com/v1/tracks/7kMHo69GYATewM6U8naWnh,https://api.spotify.com/v1/audio-analysis/7kMHo69GYATewM6U8naWnh,361512,4
1085,Night & Day,0.87,0.513,10,-9.187,0,0.0495,0.198,0.0,0.13,0.844,125.986,audio_features,5gVHN44I2vrBWeJcVqlCCU,spotify:track:5gVHN44I2vrBWeJcVqlCCU,https://api.spotify.com/v1/tracks/5gVHN44I2vrBWeJcVqlCCU,https://api.spotify.com/v1/audio-analysis/5gVHN44I2vrBWeJcVqlCCU,182887,4
1086,Naghsh-e To,0.628,0.478,9,-7.617,1,0.0377,0.565,1.62e-06,0.102,0.331,92.088,audio_features,0vDuuKp0ODBP3r9xeHuLo4,spotify:track:0vDuuKp0ODBP3r9xeHuLo4,https://api.spotify.com/v1/tracks/0vDuuKp0ODBP3r9xeHuLo4,https://api.spotify.com/v1/audio-analysis/0vDuuKp0ODBP3r9xeHuLo4,309876,4
1087,Heroes And Saints,0.527,0.151,5,-14.779,1,0.0883,0.454,8.11e-06,0.0531,0.29,69.397,audio_features,5a7NtiqjffDFpoiYRFIGzX,spotify:track:5a7NtiqjffDFpoiYRFIGzX,https://api.spotify.com/v1/tracks/5a7NtiqjffDFpoiYRFIGzX,https://api.spotify.com/v1/audio-analysis/5a7NtiqjffDFpoiYRFIGzX,299240,4
1088,O północy,0.774,0.788,5,-4.328,1,0.245,0.0676,0.0,0.0861,0.961,165.038,audio_features,2rmi1neT4wJTDxMwLo3ptn,spotify:track:2rmi1neT4wJTDxMwLo3ptn,https://api.spotify.com/v1/tracks/2rmi1neT4wJTDxMwLo3ptn,https://api.spotify.com/v1/audio-analysis/2rmi1neT4wJTDxMwLo3ptn,158545,4
1089,Words,0.45,0.137,1,-17.71,1,0.0372,0.931,0.0259,0.111,0.108,118.018,audio_features,01Dc5vTMc9axpkvDUy0yiD,spotify:track:01Dc5vTMc9axpkvDUy0yiD,https://api.spotify.com/v1/tracks/01Dc5vTMc9axpkvDUy0yiD,https://api.spotify.com/v1/audio-analysis/01Dc5vTMc9axpkvDUy0yiD,241627,3
1090,Jenny Wren,0.455,0.229,5,-12.297,0,0.0296,0.82,0.00157,0.14,0.367,173.103,audio_features,5RXeWHkrfFSaHaUtehoFTW,spotify:track:5RXeWHkrfFSaHaUtehoFTW,https://api.spotify.com/v1/tracks/5RXeWHkrfFSaHaUtehoFTW,https://api.spotify.com/v1/audio-analysis/5RXeWHkrfFSaHaUtehoFTW,226720,4
1091,Tasvir,0.68,0.631,10,-6.655,0,0.0657,0.773,0.0,0.108,0.534,123.971,audio_features,2BSg4VUwK74D773Kl4Vo7W,spotify:track:2BSg4VUwK74D773Kl4Vo7W,https://api.spotify.com/v1/tracks/2BSg4VUwK74D773Kl4Vo7W,https://api.spotify.com/v1/audio-analysis/2BSg4VUwK74D773Kl4Vo7W,223321,4
1092,Remedy,0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,audio_features,5ynxx6zC4dgzsMHLYQ04Dc,spotify:track:5ynxx6zC4dgzsMHLYQ04Dc,https://api.spotify.com/v1/tracks/5ynxx6zC4dgzsMHLYQ04Dc,https://api.spotify.com/v1/audio-analysis/5ynxx6zC4dgzsMHLYQ04Dc,207213,4
1093,All I Want,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
1094,Sick of Losing Soulmates,0.492,0.236,2,-17.224,1,0.0359,0.723,0.159,0.351,0.151,75.102,audio_features,4hjbxjZpJ8H6qRCzDOGI0M,spotify:track:4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/tracks/4hjbxjZpJ8H6qRCzDOGI0M,https://api.spotify.com/v1/audio-analysis/4hjbxjZpJ8H6qRCzDOGI0M,267378,4
1095,Miss You,0.792,0.829,2,-6.612,1,0.256,0.00103,0.0755,0.582,0.17,93.044,audio_features,3pXVmZh293nWtqxildz9jf,spotify:track:3pXVmZh293nWtqxildz9jf,https://api.spotify.com/v1/tracks/3pXVmZh293nWtqxildz9jf,https://api.spotify.com/v1/audio-analysis/3pXVmZh293nWtqxildz9jf,92856,4
1096,Happy,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,audio_features,27RYrbL6S02LNVhDWVl38b,spotify:track:27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/tracks/27RYrbL6S02LNVhDWVl38b,https://api.spotify.com/v1/audio-analysis/27RYrbL6S02LNVhDWVl38b,214333,3
1097,Lungs - Live,0.544,0.34,2,-13.947,1,0.0411,0.785,3.89e-06,0.734,0.556,97.005,audio_features,0gctFhy7ZomaBNuUrFnjrU,spotify:track:0gctFhy7ZomaBNuUrFnjrU,https://api.spotify.com/v1/tracks/0gctFhy7ZomaBNuUrFnjrU,https://api.spotify.com/v1/audio-analysis/0gctFhy7ZomaBNuUrFnjrU,154187,4
1098,Oops!...I Did It Again,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,audio_features,6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4
1099,Always Be My Baby,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,audio_features,2aBxt229cbLDOvtL7Xbb9x,spotify:track:2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x,https://api.spotify.com/v1/audio-analysis/2aBxt229cbLDOvtL7Xbb9x,258133,4
1100,Blame It on the Boogie,0.774,0.641,1,-10.193,1,0.0799,0.0765,0.0,0.0867,0.875,113.256,audio_features,3qI94hINNNeb4S7xQi18lS,spotify:track:3qI94hINNNeb4S7xQi18lS,https://api.spotify.com/v1/tracks/3qI94hINNNeb4S7xQi18lS,https://api.spotify.com/v1/audio-analysis/3qI94hINNNeb4S7xQi18lS,214200,4
1101,Flash Light,0.702,0.735,7,-10.458,0,0.0465,0.243,0.117,0.474,0.687,105.177,audio_features,1v1PV2wERHiMPesMWX0qmO,spotify:track:1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/tracks/1v1PV2wERHiMPesMWX0qmO,https://api.spotify.com/v1/audio-analysis/1v1PV2wERHiMPesMWX0qmO,346667,4
1102,September,0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093,4
1103,Empty Note (acoustic),0.51,0.222,10,-17.092,0,0.0526,0.987,0.0361,0.106,0.36,153.734,audio_features,0YRYs1HSkie0eZ02ON4euX,spotify:track:0YRYs1HSkie0eZ02ON4euX,https://api.spotify.com/v1/tracks/0YRYs1HSkie0eZ02ON4euX,https://api.spotify.com/v1/audio-analysis/0YRYs1HSkie0eZ02ON4euX,215067,4
1104,Confident,0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,audio_features,3DXXKDbbZKyAZfNb96ST3q,spotify:track:3DXXKDbbZKyAZfNb96ST3q,https://api.spotify.com/v1/tracks/3DXXKDbbZKyAZfNb96ST3q,https://api.spotify.com/v1/audio-analysis/3DXXKDbbZKyAZfNb96ST3q,205746,4
1105,Taste of Blood,0.451,0.444,7,-14.9,1,0.0294,0.0395,0.0558,0.146,0.239,76.346,audio_features,3aj5gLvhtDmk2XsGygvPWs,spotify:track:3aj5gLvhtDmk2XsGygvPWs,https://api.spotify.com/v1/tracks/3aj5gLvhtDmk2XsGygvPWs,https://api.spotify.com/v1/audio-analysis/3aj5gLvhtDmk2XsGygvPWs,336973,4
1106,Vals,0.467,0.0662,2,-22.083,0,0.0398,0.99,0.955,0.103,0.0638,86.91,audio_features,6fnYjOnJIiCctDggEhTMti,spotify:track:6fnYjOnJIiCctDggEhTMti,https://api.spotify.com/v1/tracks/6fnYjOnJIiCctDggEhTMti,https://api.spotify.com/v1/audio-analysis/6fnYjOnJIiCctDggEhTMti,172431,4
1107,Hidden Cove,0.638,0.403,6,-10.783,0,0.0242,0.652,0.115,0.0935,0.422,95.914,audio_features,5hYnK5ZTlz52JLkIXAs4Bm,spotify:track:5hYnK5ZTlz52JLkIXAs4Bm,https://api.spotify.com/v1/tracks/5hYnK5ZTlz52JLkIXAs4Bm,https://api.spotify.com/v1/audio-analysis/5hYnK5ZTlz52JLkIXAs4Bm,210321,4
1108,Where Did Your Love Go?,0.63,0.529,11,-7.762,0,0.0287,0.173,0.00438,0.137,0.337,123.001,audio_features,0rk2mVmQWd0mMQWZZRXtfe,spotify:track:0rk2mVmQWd0mMQWZZRXtfe,https://api.spotify.com/v1/tracks/0rk2mVmQWd0mMQWZZRXtfe,https://api.spotify.com/v1/audio-analysis/0rk2mVmQWd0mMQWZZRXtfe,242611,4
1109,You(th),0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,audio_features,0k4d5YPDr1r7FX77VdqWez,spotify:track:0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/tracks/0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/audio-analysis/0k4d5YPDr1r7FX77VdqWez,186173,4
1110,A Wave of Goodbyes,0.399,0.162,3,-15.275,1,0.032,0.87,0.0132,0.0815,0.0721,99.783,audio_features,0NgZyIvIXc9Ze9BOkJtLhG,spotify:track:0NgZyIvIXc9Ze9BOkJtLhG,https://api.spotify.com/v1/tracks/0NgZyIvIXc9Ze9BOkJtLhG,https://api.spotify.com/v1/audio-analysis/0NgZyIvIXc9Ze9BOkJtLhG,220800,4
1111,Flume - Bon Iver Cover,0.343,0.0807,6,-16.784,0,0.035,0.945,0.00893,0.105,0.155,133.925,audio_features,0ssg58w7Rbp3pWFQqRGrPM,spotify:track:0ssg58w7Rbp3pWFQqRGrPM,https://api.spotify.com/v1/tracks/0ssg58w7Rbp3pWFQqRGrPM,https://api.spotify.com/v1/audio-analysis/0ssg58w7Rbp3pWFQqRGrPM,192441,4
1112,Trois Gnoissiennes: I. Lent,0.496,0.0116,5,-27.91,0,0.062,0.995,0.845,0.106,0.132,87.98,audio_features,1jljK9ycGfbKbriu9a8VT8,spotify:track:1jljK9ycGfbKbriu9a8VT8,https://api.spotify.com/v1/tracks/1jljK9ycGfbKbriu9a8VT8,https://api.spotify.com/v1/audio-analysis/1jljK9ycGfbKbriu9a8VT8,228400,4
1113,"Wasteland, Baby!",0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,1HYnjKqSSHh1tdl2Hi57zH,spotify:track:1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/tracks/1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/audio-analysis/1HYnjKqSSHh1tdl2Hi57zH,266467,4
1114,Sit Down Beside Me,0.309,0.333,3,-13.012,0,0.0311,0.967,0.594,0.274,0.272,144.553,audio_features,5sQumEFLTZ7OWMbKg7Pq0J,spotify:track:5sQumEFLTZ7OWMbKg7Pq0J,https://api.spotify.com/v1/tracks/5sQumEFLTZ7OWMbKg7Pq0J,https://api.spotify.com/v1/audio-analysis/5sQumEFLTZ7OWMbKg7Pq0J,272467,3
1115,Bad Girl,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,audio_features,6nzXkCBOhb2mxctNihOqbb,spotify:track:6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/tracks/6nzXkCBOhb2mxctNihOqbb,https://api.spotify.com/v1/audio-analysis/6nzXkCBOhb2mxctNihOqbb,227520,4
1116,Hot In Herre,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240,4
1117,Locked out of Heaven,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
1118,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,audio_features,2PIvq1pGrUjY007X5y1UpM,spotify:track:2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,252227,3
1119,Dangerous Woman,0.664,0.602,4,-5.369,0,0.0412,0.0529,0.0,0.356,0.289,134.049,audio_features,6RUhbFEhrvGISaQ8u2j2JN,spotify:track:6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/tracks/6RUhbFEhrvGISaQ8u2j2JN,https://api.spotify.com/v1/audio-analysis/6RUhbFEhrvGISaQ8u2j2JN,235947,3
1120,I'm a Slave 4 U,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600,4
1121,Go Fuck Yourself,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,audio_features,4NZrZgrRoR4GwR7flWOXRI,spotify:track:4NZrZgrRoR4GwR7flWOXRI,https://api.spotify.com/v1/tracks/4NZrZgrRoR4GwR7flWOXRI,https://api.spotify.com/v1/audio-analysis/4NZrZgrRoR4GwR7flWOXRI,129600,4
1122,Dirrty (feat. Redman),0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,audio_features,59ZTxQo8rBycIXPLUIKvE2,spotify:track:59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/tracks/59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/audio-analysis/59ZTxQo8rBycIXPLUIKvE2,298853,4
1123,Lollipop,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,audio_features,4P7VFiaZb3xrXoqGwZXC3J,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/audio-analysis/4P7VFiaZb3xrXoqGwZXC3J,299333,4
1124,MIA (feat. Drake),0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,audio_features,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,210368,4
1125,El Amante,0.633,0.749,1,-4.962,0,0.0961,0.179,0.0,0.0783,0.814,179.872,audio_features,5APZAOPXx0Z2omLin2fmea,spotify:track:5APZAOPXx0Z2omLin2fmea,https://api.spotify.com/v1/tracks/5APZAOPXx0Z2omLin2fmea,https://api.spotify.com/v1/audio-analysis/5APZAOPXx0Z2omLin2fmea,220547,4
1126,Toxic,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629,audio_features,2gQPv5jvVPqU2a9HhMNO1v,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,https://api.spotify.com/v1/tracks/2gQPv5jvVPqU2a9HhMNO1v,https://api.spotify.com/v1/audio-analysis/2gQPv5jvVPqU2a9HhMNO1v,168020,4
1127,Dance (A$$) Remix,0.787,0.73,11,-6.788,0,0.35,0.0276,0.00157,0.0828,0.739,159.825,audio_features,3ZAMtgYJFoHwJjFkhkXqKr,spotify:track:3ZAMtgYJFoHwJjFkhkXqKr,https://api.spotify.com/v1/tracks/3ZAMtgYJFoHwJjFkhkXqKr,https://api.spotify.com/v1/audio-analysis/3ZAMtgYJFoHwJjFkhkXqKr,220293,4
1128,Cyber Sex,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,audio_features,1ghvzmzpx2nnrbx7wtpMgo,spotify:track:1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/tracks/1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/audio-analysis/1ghvzmzpx2nnrbx7wtpMgo,165733,4
1129,Yeah! (feat. Lil Jon & Ludacris),0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
1130,It's Like That,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,audio_features,7zL9xrz5krsuC6qVNluQQw,spotify:track:7zL9xrz5krsuC6qVNluQQw,https://api.spotify.com/v1/tracks/7zL9xrz5krsuC6qVNluQQw,https://api.spotify.com/v1/audio-analysis/7zL9xrz5krsuC6qVNluQQw,203360,4
1131,Partition,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,audio_features,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg,319467,4
1132,Slumber Party feat. Tinashe,0.752,0.784,0,-4.941,1,0.0754,0.322,0.0,0.11,0.464,135.039,audio_features,2i9q8CteBmpslOJeQdMGqA,spotify:track:2i9q8CteBmpslOJeQdMGqA,https://api.spotify.com/v1/tracks/2i9q8CteBmpslOJeQdMGqA,https://api.spotify.com/v1/audio-analysis/2i9q8CteBmpslOJeQdMGqA,213535,4
1133,Slow Down,0.477,0.788,10,-4.46,1,0.0362,0.0183,1.78e-06,0.294,0.255,129.967,audio_features,5lT5IZWW3JQErXELJpQgJ9,spotify:track:5lT5IZWW3JQErXELJpQgJ9,https://api.spotify.com/v1/tracks/5lT5IZWW3JQErXELJpQgJ9,https://api.spotify.com/v1/audio-analysis/5lT5IZWW3JQErXELJpQgJ9,212093,4
1134,Rude Boy,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4
